cluster,tool,scenario,scenario_name,category,run,throughput_rps,latency_p50,latency_p99,latency_mean,error_rate,pod_restarts,cpu_spike_pct,memory_spike_mb,baseline_cpu_mean,fault_cpu_mean,baseline_mem_mb,fault_mem_mb,recovery_time_s
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,9,116.93,11.86,69600.0,10.879992,0.014323890967397114,3,1848.4,90.5,0.015822649533870903,0.01254114786993198,20.856578178146258,24.71268419715447,0.0001552104949951172
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,1,119.8,12.69,281.6,0.03339,0.0,0,5924.9,107.2,0.01660265230197227,0.05091799301736778,19.97547300170068,22.65488591269841,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,10,119.74,13.12,172.93,0.02302,0.0,0,5651.4,101.0,0.017444651624029008,0.05728351269580223,20.161921037946428,22.64657738095238,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,11,119.73,13.01,326.91,0.029987,0.0,0,5717.2,104.4,0.017215072163355275,0.0553663316098405,20.08660182823129,22.778552827380953,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,12,119.74,10.92,185.34,0.024175000000000002,0.0,0,6152.9,101.8,0.01599864520669951,0.051808826498323635,20.17410049957483,22.53183903769841,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,13,119.8,20.67,276.48,0.038462,0.0,0,5375.5,111.1,0.018271955009265543,0.06146489868694547,20.671436543367346,23.42334759424603,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,14,119.74,12.66,232.83,0.02571,0.0,0,5748.7,98.8,0.01710716783628365,0.05226947857145023,20.69047619047619,22.812655009920636,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,15,119.79,16.46,293.63,0.038055,0.0,0,5881.1,109.2,0.01670575312878733,0.05444079405708214,20.47617054634354,23.25869605654762,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,2,119.8,14.67,245.76,0.031317,0.0,0,5686.6,107.5,0.01727245129437506,0.054237169534464696,20.143089657738095,22.727957589285715,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,3,119.73,12.41,253.95,0.028041,0.0,0,5572.2,102.5,0.017655871570500928,0.055070679170495206,20.37371120323129,22.819785466269842,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,4,119.8,12.66,237.7,0.032418999999999996,0.0,0,6037.8,109.8,0.01630620938087858,0.052032623871126824,20.759951636904763,23.269872271825395,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,5,119.74,12.09,253.7,0.026559000000000003,0.0,0,5587.5,98.2,0.01759644488103094,0.0604730966584974,19.91604219812925,22.529901413690474,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,6,119.8,19.5,275.2,0.037946,0.0,0,6012.1,108.4,0.016374704794369192,0.05090709883400852,20.442668473639454,23.11413380456349,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,7,119.73,10.28,200.19,0.02521,0.0,0,5961.4,101.4,0.0164969676296161,0.05013511077334484,20.054659598214286,22.540178571428573,60.0
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,8,119.68,11.29,120.13,0.019298,0.0,0,5704.9,92.9,0.017243782564184754,0.046862662072110546,19.910944475446428,22.16610863095238,60.00028586387634
bench-a,chaos-mesh,r1,CPU Stress 80%,Resource,9,119.8,15.87,238.72,0.027669,0.0,0,5664.0,98.3,0.017360217216002033,0.06111317856635711,20.372530691964286,22.899522569444443,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,1,119.73,13.2,200.06,0.020971,0.0,0,2156.3,238.4,0.01715271154615277,0.028692496605004943,19.981159651360546,29.945653521825395,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,10,119.74,12.2,139.9,0.020620999999999997,0.0,0,2011.7,238.8,0.017365996185504856,0.02596807178279787,20.53871704931973,30.32964409722222,60.00022792816162
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,11,119.8,15.09,261.5,0.027231,0.0,0,2320.6,239.1,0.0164554270255795,0.026617440525803924,20.50624468537415,30.658621651785715,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,12,119.8,20.91,249.34,0.031164999999999998,0.0,0,2130.6,238.9,0.017509123684868535,0.026563655932966966,20.492333652210885,30.560267857142858,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,13,119.8,16.66,262.4,0.027803,0.0,0,2101.1,238.9,0.017597622532648276,0.029750175120383276,20.396105707908163,30.49742683531746,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,14,119.8,15.15,235.01,0.024858,0.0,0,1986.6,238.8,0.018627837420844836,0.027614548167168525,20.33818957270408,30.506680927579364,0.00032806396484375
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,15,119.8,15.96,272.89,0.028208999999999998,0.0,0,2003.0,238.6,0.018424100520649887,0.02961489753110422,20.422114158163264,30.551230778769842,60.00021004676819
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,2,119.8,15.7,274.69,0.030234999999999998,0.0,0,2045.1,238.7,0.017509157526438168,0.028187080482996705,20.537102731717688,29.763020833333332,60.000004053115845
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,3,119.74,12.38,199.04,0.021431000000000002,0.0,0,2076.0,238.5,0.01723975726459276,0.027833803494019548,20.152423469387756,30.104786706349206,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,4,119.8,14.68,248.32,0.026892,0.0,0,1885.7,238.8,0.017259894803805565,0.027220430761509398,20.955569727891156,30.97660900297619,15.00010633468628
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,5,119.8,14.73,266.49,0.026564,0.0,0,1994.2,238.4,0.01667429823047112,0.028442328878195297,20.647720025510203,29.627960689484127,59.99970889091492
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,6,119.8,15.78,317.95,0.03394,0.0,0,2078.7,239.4,0.017315388017007983,0.02561476059830567,20.54487537202381,30.785667782738095,60.0
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,7,119.8,16.26,215.17,0.024428000000000002,0.0,0,1855.6,238.5,0.018781860470275896,0.029616049708926655,20.60548867984694,30.511780753968253,29.99959921836853
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,8,119.8,15.81,271.87,0.033629,0.0,0,1995.3,239.4,0.01697423479837943,0.027485636753464403,20.667882387329932,31.13747829861111,45.00036883354187
bench-a,chaos-mesh,r2,Memory Pressure 80%,Resource,9,119.8,14.78,231.55,0.028009,0.0,0,1829.5,238.7,0.018000337631029442,0.027554872726003734,20.770374946853742,30.716812375992063,29.9995698928833
bench-a,litmus,a1,HTTP Abort 503,Application,16,119.59,17.2,942.08,0.093132,0.001742038882307853,0,1882.5,97.5,0.01864485305982776,0.027810448993113846,23.510748830782312,25.516803075396826,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,17,119.59,17.71,954.88,0.093288,0.001742038882307853,0,1910.0,101.4,0.018238911435668283,0.02611372586963512,23.40850207270408,25.623015873015873,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,18,119.59,17.98,968.19,0.094439,0.001742038882307853,0,2118.6,100.5,0.017552415615275048,0.027107939711559476,23.112683354591837,25.39936755952381,60.0000638961792
bench-a,litmus,a1,HTTP Abort 503,Application,19,119.37,17.18,934.91,0.100451,0.0017452311558665945,0,1969.9,99.8,0.018834346493999357,0.02725077753937925,23.064273756377553,25.474981398809526,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,20,119.53,13.44,916.99,0.084175,0.0017428282617030918,0,2192.1,94.5,0.016985972322012443,0.027562183267730814,23.09969308035714,25.171053447420636,30.000285863876343
bench-a,litmus,a1,HTTP Abort 503,Application,21,118.35,17.38,998.91,0.146799,0.0017602844619690541,0,2317.6,98.9,0.01682691184106209,0.02925080790616998,23.24936224489796,25.386997767857142,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,22,119.59,15.59,983.55,0.097058,0.001742038882307853,0,2006.1,102.3,0.017967032051064393,0.028953893207841204,23.312325613839285,25.8126705109127,0.0004730224609375
bench-a,litmus,a1,HTTP Abort 503,Application,23,119.59,14.8,952.32,0.094305,0.001742038882307853,0,1940.5,105.2,0.017968616810818183,0.02962447956809491,23.367978050595237,25.83953373015873,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,24,119.59,15.81,972.29,0.09241100000000001,0.001742038882307853,0,2074.9,98.2,0.017855139948457024,0.02987959019082147,23.000299944196428,25.35925099206349,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,25,119.59,19.33,934.91,0.086009,0.001742038882307853,0,1805.8,98.7,0.018722990431940027,0.026810379279248033,23.239702912414966,25.606197296626984,30.00008511543274
bench-a,litmus,a1,HTTP Abort 503,Application,26,119.08,18.45,952.83,0.118243,0.0017495057646214945,0,2241.2,102.2,0.01806370192190825,0.0329042323232489,23.505852731717688,25.722733754960316,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,27,119.59,14.9,960.51,0.091723,0.001742038882307853,0,2236.5,100.5,0.01741323533590506,0.02932800750169445,23.21189413265306,25.39026847718254,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,28,119.37,17.98,925.18,0.10418999999999999,0.0017452311558665945,0,2258.7,99.3,0.01807953542239133,0.030239503435748674,23.047181919642856,25.43007502480159,60.0
bench-a,litmus,a1,HTTP Abort 503,Application,29,119.59,16.1,962.56,0.093261,0.001742038882307853,0,2014.0,104.4,0.017939340444647935,0.026608229465081436,23.496306335034014,25.686492435515873,45.000266790390015
bench-a,litmus,a1,HTTP Abort 503,Application,30,119.59,19.15,984.58,0.102322,0.001742038882307853,0,2052.0,102.7,0.017409522742186784,0.03315582595031752,23.450653698979593,25.701032366071427,60.0
bench-a,litmus,a2,gRPC Unavailable,Application,16,119.73,13.39,210.94,0.024514,0.0,0,2128.8,99.6,0.017631996417224866,0.027085560051860868,23.016907153486393,25.1814701140873,44.999685764312744
bench-a,litmus,a2,gRPC Unavailable,Application,17,119.8,14.35,229.25,0.024742,0.0,0,2087.9,97.1,0.017665589969242626,0.026584014873188164,23.4849928252551,25.513997395833332,59.999764919281006
bench-a,litmus,a2,gRPC Unavailable,Application,18,119.74,11.82,269.31,0.024436,0.0,0,2126.0,93.3,0.01714545237353958,0.0266918044887516,23.088588169642858,25.157195560515873,0.0
bench-a,litmus,a2,gRPC Unavailable,Application,19,119.74,13.68,279.3,0.027163,0.0,0,2175.0,98.3,0.018293512554691253,0.027099089558956613,22.97040417729592,25.167395213293652,60.0
bench-a,litmus,a2,gRPC Unavailable,Application,20,119.74,10.67,216.7,0.021965,0.0,0,2227.1,96.4,0.016490228627913467,0.02505247815860034,22.60683726615646,24.998062375992063,59.999998807907104
bench-a,litmus,a2,gRPC Unavailable,Application,21,119.8,15.75,278.78,0.029071000000000003,0.0,0,2114.0,99.4,0.017815481600321818,0.02945920458891243,23.282233205782312,25.550502232142858,60.00042915344238
bench-a,litmus,a2,gRPC Unavailable,Application,22,119.8,16.05,263.93,0.027521,0.0,0,2107.8,96.6,0.01798904341444731,0.025854357568385077,22.996512276785715,25.273204985119047,60.0
bench-a,litmus,a2,gRPC Unavailable,Application,23,119.8,19.5,243.2,0.029587,0.0,0,2165.7,101.8,0.01691171398453172,0.027711172854524117,23.40495455994898,25.650468129960316,60.0
bench-a,litmus,a2,gRPC Unavailable,Application,24,119.8,20.11,320.0,0.036865,0.0,0,1877.9,101.8,0.018631070551078755,0.030565167707635458,23.29714737457483,25.768105158730158,0.0
bench-a,litmus,a2,gRPC Unavailable,Application,25,119.74,13.9,201.21,0.023382999999999998,0.0,0,1853.1,95.3,0.017534413393629454,0.024656430593522967,22.96322943239796,25.099857390873016,0.0004420280456542969
bench-a,litmus,a2,gRPC Unavailable,Application,26,119.74,11.81,208.38,0.020792,8.698980479487804e-05,0,1891.6,91.4,0.018131175685727315,0.027143353421508983,22.883670479910716,25.148716517857142,14.999900817871094
bench-a,litmus,a2,gRPC Unavailable,Application,27,119.8,14.9,273.41,0.029215,0.0,0,1872.3,97.3,0.01816860487839236,0.025162710630961843,23.101050967261905,25.425037202380953,44.99991178512573
bench-a,litmus,a2,gRPC Unavailable,Application,28,119.74,11.4,186.88,0.019368,0.0,0,2100.1,93.1,0.017470969065251953,0.027117301652058532,22.678724888392857,24.8837890625,59.999911069869995
bench-a,litmus,a2,gRPC Unavailable,Application,29,119.8,18.74,284.42,0.031240999999999998,0.0005912632164718976,0,1909.4,97.4,0.018521921984326596,0.0255101137669136,23.47262967687075,25.603221106150794,29.99965810775757
